Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
3/1/17 2:53,Arrest made in 'You live in Trump country now' gay-bashing attack,Miami Herald,Miami,FL,http://www.miamiherald.com/news/local/community/florida-keys/article135654693.html,,
3/1/17 6:15,Keith Ellison calls on attorney general to investigate cemetery desecration as hate crime,Jewish Telegraphic Agency,New York,NY,http://www.jta.org/2017/03/01/news-opinion/politics/keith-ellison-calls-on-attorney-general-to-investigate-cemetery-desecration-as-hate-crime,,
3/1/17 6:48,Hate-crime victim to defendants: 'Why you crying now?',ActionNewsJax.com,Jacksonville,FL,http://www.actionnewsjax.com/news/trending-now/hatecrime-victim-to-defendants-why-you-crying-now/498595453,,
3/1/17 9:26,Police obtain hate crime arrest warrant for moped riding Trump supporter,GayToday,Cocoa,FL,http://gaytoday.com/index.php/2017/03/01/police-obtain-hate-crime-arrest-warrant-for-moped-riding-trump-supporter/,,
3/1/17 10:56,Hillcrest vigil to be held for trans people killed in 2017 on March 2,San Diego Gay & Lesbian News,San Diego,CA,http://sdgln.com/causes/2017/03/01/hillcrest-vigil-be-held-trans-people-killed-2017-march-2,,
3/1/17 13:21,"NYPD reports sharp uptick in hate crimes, particularly anti-Semitism",WABC-TV,New York,NY,http://abc7ny.com/news/nypd-reports-uptick-in-hate-crimes-particularly-anti-semitism/1779685/,,
3/1/17 14:51,"55 Percent Increase in Hate Crimes in NYC, NYPD Says",NY1,,NY,http://www.ny1.com/nyc/all-boroughs/news/2017/03/1/55-percent-increase-in-hate-crimes-in-nyc--nypd-says.html,,
3/2/17 3:03,Indian American Congressman urges Sessions to combat hate crimes,India New England,Waltham,MA,http://indianewengland.com/2017/03/indian-american-congressman-urges-sessions-combat-hate-crimes/,,
3/2/17 3:41,Indian American girl racially abused in New York train,The American Bazaar,Washington,DC,https://www.americanbazaaronline.com/2017/03/02/indian-american-girl-racially-abused-in-new-york-train423030/,,
3/2/17 3:56,Spain Seizes Catholic Bus For Potential 'Hate Crimes' in Dustup Over Transgender Rights,Heat Street,,,https://heatst.com/culture-wars/bus-with-anti-transgender-slogan-is-impounded-by-authorities-in-spain/,,
3/2/17 4:33,Muslim Community Center sponsors symposium on tolerance,Montgomery County Sentinel,Rockville,MD,http://www.thesentinel.com/mont/newsx/local/item/4901-muslim-community-center-sponsors-symposium-on-tolerance,,
3/2/17 5:18,Spain's capital bans bus with anti-transgender message,Reuters,,,http://in.reuters.com/article/spain-protest-transgender-idINKBN1691QP,,
3/2/17 6:01,Police Arrest Trump Supporter Suspected in Key West Gay Bashing,Towleroad,New York,NY,http://www.towleroad.com/2017/03/key-west-trump/,,
3/2/17 6:15,Hatewatch Headlines 3/2/2017,Southern Poverty Law Center,Montgomery,AL,https://www.splcenter.org/hatewatch/2017/03/02/hatewatch-headlines-322017,,
3/2/17 6:37,25 Senators urge Trump administration to respond to 'alarming increase' in hate violence,The Hill,Washington,DC,http://origin-nyi.thehill.com/homenews/senate/321964-25-senators-urge-trump-administration-to-respond-to-alarming-increase-in-hate,,
3/2/17 6:48,WSW: Speaking Up Against Hate Crimes,WMUK,Kalamazoo,Michigan,http://wmuk.org/post/wsw-speaking-against-hate-crimes,,
3/2/17 7:06,Jewish cemetery vandalized; Cuomo starts investigation,Rochester Democrat and Chronicle,Rochester,NY,http://www.democratandchronicle.com/story/news/2017/03/02/jewish-cemetery-vandalized-rochester/98626108/,,
3/2/17 7:33,Anti-hate rally set in Philadelphia after cemetery vandalism,Pocono Record,Stroudsburg,PA,http://www.poconorecord.com/news/20170302/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 7:37,"Hundreds rally against hate after cemetery damage, threats",Yahoo News,Altadena,California,https://www.yahoo.com/news/anti-hate-rally-set-philadelphia-cemetery-vandalism-153102167.html,,
3/2/17 7:45,Blue Lives Matter' Bill Headed To Full Kentucky Senate,WKMS,Murray,KY,http://wkms.org/post/blue-lives-matter-bill-headed-full-kentucky-senate,,
3/2/17 8:27,Richlands man charged in 'You live in Trump country now' gay-bashing attack,WITN,,,http://www.witn.com/content/news/Richlands-man-charged-in-You-live-in-Trump-country-now-gay-bashing-attack--415225773.html,,
3/2/17 8:30,Trump Administration Urged to Investigate Wave of Attacks as Hate Crimes,eNews Park Forest,Park Forest,IL,https://enewspf.com/2017/03/02/trump-administration-urged-investigate-wave-attacks-hate-crimes/,,
3/2/17 9:03,Area bizman sees prez speak,Queens Chronicle,Queens,NY,http://www.qchron.com/editions/queenswide/area-bizman-sees-prez-speak/article_81858a47-fccc-52f4-a620-40c019e9297c.html,,
3/2/17 9:03,What a white terror spree in '80s Seattle says about threats of anti-Semitism today,KUOW News and Information,Seattle,Washington,http://kuow.org/post/what-white-terror-spree-80s-seattle-says-about-threats-anti-semitism-today,,
3/2/17 9:10,25 Senators Pushing Justice Dept. to Crack Down on Hate Violence,Newsmax,West Palm Beach,FL,http://www.newsmax.com/Newsfront/Senators-Letter-State-DeptHate-Violence/2017/03/02/id/776526/,,
3/2/17 9:15,Hate crimes talk in Ozone Park,Queens Chronicle,Queens,NY,http://www.qchron.com/editions/south/hate-crimes-talk-in-ozone-park/article_051c2175-9bee-5d18-b222-ff5a89a82369.html,,
3/2/17 9:15,"WestSouthwest March 2, 2017",WMUK,Kalamazoo,Michigan,http://wmuk.org/post/westsouthwest-march-2-2017,,
3/2/17 9:25,Far West Side man indicted for hate crime in desecration of mosque,Columbus Dispatch,Columbus,OH,http://www.dispatch.com/news/20170302/far-west-side-man-indicted-for-hate-crime-in-desecration-of-mosque,,
3/2/17 9:37,"Another Jewish cemetery attacked дус in Rochester, NY",The Jewish Standard,,,http://jewishstandard.timesofisrael.com/another-jewish-cemetery-attacked-in-rochester-ny/,,
3/2/17 9:42,Anti-Semitic Hate Crimes Spike in New York City,TIME,,,http://time.com/4688420/anti-semitic-hate-crimes-new-york-city/,,
3/2/17 9:48,"Crime in NYC continues to drop but hate crimes spike, NYPD boss says in visit to Astoria",QNS.com,,,http://qns.com/story/2017/03/02/crime-nyc-continues-drop-hate-crimes-spike-nypd-boss-says-visit-astoria/,,
3/2/17 10:11,NYPD: Anti-Semitic Incidents Up 94% Over This Time Last Year,Jewish Week,,,http://jewishweek.timesofisrael.com/nypd-anti-semitic-incidents-are-up-94-over-this-time-last-year/,,
3/2/17 10:13,"Hundreds rally against hate after cemetery damage, threats - KSBY.com | San Luis Obispo and Santa Barbara Area News",KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:13,"Hundreds rally against hate after cemetery damage, threats - WAOW - Newsline 9, Wausau News, Weather, Sports",WAOW,Wausau,WI,http://www.waow.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:14,"Hundreds rally against hate after cemetery damage, threats - Fox29 WFLX TV, West Palm Beach, FL-news & weather",wflx,West Palm Beach,FL,http://www.wflx.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:15,"Hundreds rally against hate after cemetery damage, threats - News, Weather and Sports for Lincoln, NE; KLKNTV.com",KLKN,Lincoln,NE,http://www.klkntv.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:20,"Hundreds rally against hate after cemetery damage, threats - LEX18.com | Continuous News and StormTracker Weather",LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:20,"Hundreds rally against hate after cemetery damage, threats - WREX.com дус Rockford's News Leader",WREX-TV,Rockford,IL,http://www.wrex.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:20,"Hundreds rally against hate after cemetery damage, threats - KOAA.com | Continuous News | Colorado Springs and Pueblo",KOAA.com Colorado Springs and Pueblo News,Colorado Springs,Colorado,http://www.koaa.com/story/34649969/hundreds-rally-against-hate-after-cemetery-damage-threats,,
3/2/17 10:22,"Heller, colleague file bill to stiffen penalties for hate crimes",Las Vegas Review-Journal,Las Vegas,NV,http://www.reviewjournal.com/news/politics-and-government/nevada/heller-colleague-file-bill-stiffen-penalties-hate-crimes,,
3/2/17 10:25,Two women charged with hate crime after attack on Denver RTD bus driver,The Denver Post,Denver,CO,http://www.denverpost.com/2017/03/02/hate-crime-denver-rtd-bus-driver/,,
3/2/17 11:00,Police arrest Trump supporter wanted in attack on gay couple in Key West,LGBTQ Nation,Phoenix,AZ,http://www.lgbtqnation.com/2017/03/police-arrest-trump-supporter-wanted-attack-gay-couple-key-west/,,
3/2/17 11:31,Man Accused Of Vandalizing Columbus Mosque Charged With Hate Crime,WOSU Public Media,Columbus,OH,http://radio.wosu.org/post/man-accused-vandalizing-columbus-mosque-charged-hate-crime,,
3/2/17 11:41,Madrid Anti-Transgender Bus Impounded by Officials,Newsmax,West Palm Beach,FL,http://www.newsmax.com/TheWire/madrid-anti-transgender-bus-impounded/2017/03/02/id/776573/,,
3/2/17 12:03,Hate crimes in New York City have skyrocketed this year,ThinkProgress,Washington,DC,https://thinkprogress.org/hate-crimes-in-new-york-city-have-skyrocketed-this-year-907ffb24cac8,,
3/2/17 12:09,"Mexican-Jewish hate crime victim? 'Illegal' painted, family in US for genertions",MyNewsLA.com,Los Angeles,CA,http://mynewsla.com/crime/2017/03/02/mexican-jewish-hate-crime-victim-illegal-painted-family-in-us-for-genertions/,,
3/2/17 12:25,Hundreds Of New Yorkers Are Taking Classes To Defend Their Muslim Neighbors,Huffington Post,New York,NY,http://www.huffingtonpost.com/entry/accompany-project-bystander-training_us_58b5b19fe4b0a8a9b7868733,,
3/2/17 12:37,Senators Urge Trump Administration to Fight Hate Crimes,TIME,,,http://time.com/4689093/sessions-trump-hate-crimes-anti-semitism/,,
3/2/17 13:00,"Hundreds join Philadelphia rally after Jewish cemetery vandalism, threats",Las Vegas Review-Journal,Las Vegas,NV,http://www.reviewjournal.com/news/nation-and-world/hundreds-join-philadelphia-rally-after-jewish-cemetery-vandalism-threats,,
3/2/17 13:09,New York Indian American Woman Says Was Racially Abused on PATH Subway,India West,San Leandro,CA,http://www.indiawest.com/news/global_indian/new-york-indian-american-woman-says-was-racially-abused-on/article_b63bf0b0-ff89-11e6-949f-1bb33dedb76f.html,,
3/2/17 13:11,McLean Man Arrested for Hate Crime,Virginia Connection Newspapers,,VA,http://www.connectionnewspapers.com/news/2017/mar/02/mclean-man-arrested-hate-crime/,,
3/2/17 13:28,Mom Writes To Ivanka Trump After Jewish Daycares Receive Terrifying Bomb Threats,Romper,,,https://www.romper.com/p/mom-writes-to-ivanka-trump-after-jewish-daycares-receive-terrifying-bomb-threats-41913,,
3/2/17 13:33,"Richlands man arrested, to be extradited to Florida for hate crime charge",WCTI12.com,New Bern,NC,http://www.wcti12.com/news/local-news/onslow/richlands-man-arrested-to-be-extradited-to-florida-for-hate-crime-charge/370082960,,
3/2/17 13:33,NYPD: Subway Rider Punched In The Face & Told To 'Go Back' To Mexico In Possible Hate Crime,Gothamist,New York,New York,http://gothamist.com/2017/03/02/man_punched_on_subway_was_told_to_g.php,,
3/2/17 13:35,"Jewish cemetery vandalized in New York, third case in two weeks",Yahoo News,Altadena,California,https://www.yahoo.com/news/cuomo-orders-police-probe-vandalism-jewish-cemetery-york-213402555.html,,
3/2/17 13:43,Senate fails to advance penalty enhancement for bias-motivated crimes,nwitimes.com,Munster,IN,http://www.nwitimes.com/news/local/govt-and-politics/senate-fails-to-advance-penalty-enhancement-for-bias-motivated-crimes/article_a5ed3d09-4f2d-53ea-b6ae-38fd4b871af4.html,,
3/2/17 13:45,Local Jewish community concerned about rise in anti-Semitic acts,The Warwick Advertiser,Chester,New York,http://www.warwickadvertiser.com/apps/pbcs.dll/article?AID=/20170302/NEWS01/170309990/Local-Jewish-community-concerned-about-rise-in-anti-Semitic-acts,,
3/2/17 13:45,Man accused of vandalizing mosque is charged with hate crime,WWSB ABC 7,Sarasota,FL,http://www.mysuncoast.com/ap/domestic/man-accused-of-vandalizing-mosque-is-charged-with-hate-crime/article_c0d7b094-5334-5ff4-9b9b-0dbc9363c4ca.html,,
3/2/17 13:53,"Man accused of vandalizing mosque is charged with hate crime - Hometownstations.com-WLIO- Lima, OH News Weather Sports",Your News Now,,,http://www.hometownstations.com/story/34652094/ohioan-accused-of-vandalizing-mosque-charged-with-hate-crime,,
3/2/17 13:56,Indian American Congressman Raja Krishnamoorthi urges Sessions to stop rising Hate Crimes,http://www.newsgram.com/,,,http://www.newsgram.com/indian-american-congressman-urges-sessions-to-combat-hate-crimes/,,
3/2/17 14:08,Blue Lives Matter' Bills Give Police A Minority Status,Opposing Views,Los Angeles,CA,http://www.opposingviews.com/i/society/%E2%80%98blue-lives-matter%E2%80%99-bills-give-police-minority-status,,
3/2/17 14:10,Man accused of hate crime while riding scooter,Jacksonville Daily News,Jacksonville,NC,http://www.jdnews.com/news/20170302/man-accused-of-hate-crime-while-riding-scooter,,
3/2/17 14:41,Hilliard man accused of hate crime says he should apologize,10TV,Columbus,OH,http://www.10tv.com/article/hilliard-man-accused-hate-crime-says-he-should-apologize,,
3/2/17 16:45,State lawmakers propose tougher penalties for hate crimes,New York Post,New York,NY,http://nypost.com/2017/03/02/state-lawmakers-propose-tougher-penalties-for-hate-crimes/,,
3/2/17 16:47,Survivor of Kansas bar shooting released from hospital,ABC News,,,http://abcnews.go.com/US/wireStory/survivor-kansas-bar-shooting-released-hospital-45873539,,
3/2/17 17:01,Kentucky one step closer to passage of думBlue Lives Matterдуќ bill,The Trail Blazer,,,http://www.thetrailblazeronline.net/news/article_5ebdbec4-ff96-11e6-b52d-f33fee6eadbe.html,,
3/2/17 17:07,Former Trump adviser at center of Russia firestorm wrote letter to DOJ accusing 'Clinton regime' of committing 'hate crimes' against him,Danbury News Times,Danbury,CT,http://www.newstimes.com/technology/businessinsider/article/Former-Trump-adviser-at-center-of-Russia-10973486.php,,
3/2/17 17:07,Gov. Wolf requests federal investigation of crimes against Jewish institutions,Philly.com,Philadelphia,PA,http://www.philly.com/philly/news/breaking/Gov-Wolf-requests-federal-investigation-of-crimes-against-Jewish-institutions.html,,
3/2/17 17:59,"Vandal Spray Paints 'Illegal' On Man's Van, But It Didn't Dawn On Him It Was Possible Hate Crime",CBS Los Angeles,,,http://losangeles.cbslocal.com/2017/03/02/vandal-spray-paints-illegal-on-mans-van-and-it-didnt-dawn-on-him-it-was-possible-hate-crime/,,
3/2/17 18:02,Mayor speaks about hate crimes in Tucson,Tucson News Now,Tucson,Arizona,http://www.tucsonnewsnow.com/story/34653536/mayor-speaks-about-hate-crimes-in-tucson,,
3/2/17 18:37,Celebration of unity held on Long Island after JCC bomb threats,WABC-TV,New York,NY,http://abc7ny.com/news/celebration-of-unity-held-on-long-island-after-jcc-threats/1782228/,,
3/2/17 18:54,Umbrella-wielding bigot clobbers Hispanic woman in Queens after yelling: 'Get the f--k out of my country!',New York Daily News,,,http://www.nydailynews.com/new-york/queens/umbrella-wielding-bigot-clobbers-hispanic-woman-queens-article-1.2987577,,
3/2/17 19:11,Jewish cemetery vandalised in New York as probe launched after 3rd incident in two weeks,Yahoo News,Altadena,California,https://www.yahoo.com/news/m/f2879451-8296-34bd-b51a-e79f3cac3505/jewish-cemetery-vandalised-in.html,,
3/2/17 19:22,Gay-bashing suspect to fight extradition to the Keys,FlKeysNews.com,,,http://www.flkeysnews.com/news/local/crime/article136143698.html,,
3/2/17 19:33,Does Heated Rhetoric Lead to Hate Crimes?,The American Conservative,Washington,DC,http://www.theamericanconservative.com/articles/does-speech-lead-to-hate-crimes/,,
3/2/17 20:09,Holocaust survivor shocked by surge of anti-Semitic threats,New York Post,New York,NY,http://nypost.com/2017/03/02/holocaust-survivor-shocked-by-surge-of-anti-semitic-threats/,,
3/2/17 20:52,Multiple faiths join forces to rally against hate crimes,Austin Herald,Austin,MN,http://www.austindailyherald.com/2017/03/multiple-faiths-join-forces-to-rally-against-hate-crimes/,,
3/2/17 21:03,Editorial - Hate Crime In Lansing,Lansing Star,Lansing,New York,https://www.lansingstar.com/opinions/13557-editorial-hate-crime-in-lansing,,
3/2/17 21:26,Jewish cemetery vandalized in New York,MyStateline.com,Rockford,IL,http://www.mystateline.com/news/national/jewish-cemetery-vandalized-in-new-york/665838177,,
3/2/17 21:26,"Jewish cemetery vandalized in New York, third case in recent weeks",WTMA,North Charleston,SC,http://www.wtma.com/news/jewish-cemetery-vandalized-in-new-york-third-case-in-recent-weeks/,,
3/2/17 21:26,"Jewish cemetery vandalized in New York, third case in recent wee - KXLH.com | Helena, Montana",KXLH Helena News,Helena,Montana,http://www.kxlh.com/story/34655205/jewish-cemetery-vandalized-in-new-york-third-case-in-recent-weeks,,
3/2/17 21:26,"Jewish cemetery vandalized in New York, third case in recent wee - ABC-7.com WZVN News for Fort Myers, Cape Coral & Naples, Florida",WZVN-TV,Fort Myers,FL,http://www.abc-7.com/story/34655205/jewish-cemetery-vandalized-in-new-york-third-case-in-recent-weeks,,
3/2/17 21:26,"Jewish cemetery vandalized in New York, third case in recent wee - Honolulu, Hawaii news, sports & weather - KITV Channel 4",KITV Honolulu,Honolulu,HI,http://www.kitv.com/story/34655205/jewish-cemetery-vandalized-in-new-york-third-case-in-recent-weeks,,
3/2/17 21:37,NC man officially charged with hate crime,KeysNews.com,Key West,FL,http://keysnews.com/node/81340,,
3/2/17 22:00,U. City registry would not be effective to fight hate crimes,STLtoday.com,St. Louis,MO,http://www.stltoday.com/news/opinion/mailbag/u-city-registry-would-not-be-effective-to-fight-hate/article_6df9c361-965c-551c-9f7e-1c520fa500ee.html,,
3/2/17 22:45,Report: 32 'Blue Lives Matter' Bills Have Been Introduced in 14 States This Year,The Root,Washington DC,,http://www.theroot.com/report-32-blue-lives-matter-bills-have-been-introduced-1792926163,,
3/3/17 0:37,"Following Cemetery Vandalism, Hundreds Rally Against Hate Crimes In Philadelphia",Forward,New York,NY,http://forward.com/news/breaking-news/364839/following-cemetery-vandalism-hundreds-rally-against-hate-crimes-in-philadel/,,
3/3/17 1:56,Friday Mailbag: Why Treat a First Author Like a Second Fiddle?,New York Times,,,https://www.nytimes.com/2017/03/03/public-editor/friday-mailbag-why-treat-a-first-author-like-a-second-fiddle.html,,
3/3/17 2:16,"Man Punches Chinese-Australian Woman, Yells 'Get Out Of My Country'",Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/chinese-woman-attacked-shopping-mall-australia,,
3/3/17 2:29,YWCA Kalamazoo starts new project to help victims of hate crimes,WOODTV.com,Grand Rapids,Michigan,http://woodtv.com/2017/03/03/ywca-kalamazoo-starts-new-project-to-help-victims-of-hate-crimes/,,
3/3/17 2:41,Kansas shooting survivor praised by Indian diplomats,Yahoo News,Altadena,California,https://www.yahoo.com/news/m/8495f504-a0ee-3260-b775-d5518c1080f8/kansas-shooting-survivor.html,,
3/3/17 5:41,Trump Republicans usher open season on transgender women,NJ TODAY,Elizabeth,New Jersey,http://njtoday.net/2017/03/03/trump-republicans-usher-open-season-transgender-women/,,
3/3/17 5:45,Flushing lawmakers call for investigation into anti-Semitic threats,TimesLedger,Bayside,New York,http://www.timesledger.com/stories/2017/9/jewishthreats_2017_03_03_q.html,,
3/3/17 5:46,Hatewatch Headlines 3/3/2017,Southern Poverty Law Center,Montgomery,AL,https://www.splcenter.org/hatewatch/2017/03/03/hatewatch-headlines-332017-0,,
3/3/17 6:34,Another Jewish cemetery vandalized,Reuters,,,http://www.reuters.com/video/2017/03/03/another-jewish-cemetery-vandalized?videoId=371229381,,
3/3/17 6:37,"Astorino Meets With Westchester Synagogue Directors, Condemns Hate Crimes",Somers Daily Voice,Somers,NY,http://whiteplains.dailyvoice.com/news/astorino-meets-with-westchester-synagogue-directors-condemns-hate-crimes/702022/,,
3/3/17 7:22,Disregard: a modern proverb,Southwest Shadow,Las Vegas,NV,http://southwestshadow.com/columnists/disregard-modern-proverb/,,
3/3/17 7:44,Pennsylvania gov asks DOJ to investigate threats to Jewish groups as hate crimes,The Hill,Washington,DC,http://thehill.com/homenews/state-watch/322165-pennsylvania-gov-asks-doj-to-investigate-threats-to-jewish-groups-as,,
3/3/17 7:45,"Documents: Women Spat At, Yelled Racial Slurs At Bus Driver",CBS Local,New York,New York,http://denver.cbslocal.com/2017/03/03/documents-women-spat-at-yelled-racial-slurs-at-rtd-driver/,,
3/3/17 8:00,"Ex-Journalist Juan Thompson Allegedly Made Bomb Threats to JCCs, ADL",Newsweek,,,http://www.newsweek.com/juan-thompson-arrest-jcc-bomb-threats-563435,,
3/3/17 8:18,"Vandals Hit Jewish Cemetery in Rochester, NY",Pueblo Chieftain,Pueblo,CO,http://www.chieftain.com/news/national/vandals-hit-jewish-cemetery-in-rochester-ny/youtube_606f5585-6a88-51e1-aead-d81dfc3a135d.html,,
3/3/17 9:25,UPDATE: Rochester Police Call Toppled Headstones A Hate Crime After Early Doubt,Forward,New York,NY,http://forward.com/news/364884/update-rochester-police-call-toppled-headstones-a-hate-crime-after-early-do/,,
3/3/17 10:31,Third Jewish Cemetery Vandalized In Three Weeks,MRCTV,,,http://www.mrctv.org/blog/rochester-jewish-cemetery-vandalized,,
3/3/17 10:33,"Disgraced reporter Juan Thompson tweeted about hated ex-girlfriend, spate of anti-Semitic incidents",New York Daily News,,,http://www.nydailynews.com/news/national/ex-reporter-juan-thompson-tweeted-anti-semitic-incidents-article-1.2987963,,
3/3/17 10:45,Indian Women's Assoc. to host hate crime vigil in West Lafayette,wlfi.com,West Lafayette,IN,http://wlfi.com/2017/03/03/indian-womens-assoc-to-host-hate-crime-vigil-in-west-lafayette/,,
3/3/17 10:45,Editorial: Take stand against hate crimes,Indianapolis Star,Indianapolis,IN,http://www.indystar.com/story/opinion/2017/03/03/editorial-take-stand-hate-crimes/98695072/,,
3/3/17 11:07,Former journalist allegedly made bomb threats against Jewish Community Centers to harass an ex-girlfriend,Salon,,,http://www.salon.com/2017/03/03/former-journalist-allegedly-made-bomb-threats-against-jewish-community-centers-to-harass-an-ex-girlfriend/,,
3/3/17 12:15,Anti-Semitic Hate Crimes Are Up 94% in New York City Compared to This Time Last Year,TeenVogue.com,,,http://www.teenvogue.com/story/anti-semitic-hate-crimes-are-up-94-in-new-york-city-compared-to-this-time-last-year,,
3/3/17 13:00,North Carolina man charged in Key West hate crime,Metro Weekly,,,http://www.metroweekly.com/2017/03/north-carolina-man-charged-key-west-hate-crime/,,
3/3/17 13:11,NYC Republican Billionaire Proposes 'Reward System' to Fight Hate Crimes In Lead-Up to Potential Mayoral Run,Observer,New York,NY,http://observer.com/2017/03/nyc-republican-billionaire-proposes-reward-system-to-fight-hate-crimes-in-lead-up-to-potential-mayoral-run/,,
3/3/17 13:33,"Responsibility, and a hole in a bucket",Pittsburg Morning Sun,Pittsburg,KS,http://www.morningsun.net/opinion/20170303/responsibility-and-hole-in-bucket,,
3/3/17 13:33,Brindisi joins area leaders of faith to stand against hate crimes,The Times Telegram,,,http://www.timestelegram.com/news/20170303/brindisi-joins-area-leaders-of-faith-to-stand-against-hate-crimes,,
3/3/17 14:18,"Senators, congressmen, governor condemn hate",The Jewish Standard,,,http://jewishstandard.timesofisrael.com/senators-congressmen-governor-condemn-hate/,,
3/3/17 14:18,"CBS2 Exclusive: Woman Says Man Made Racist Remarks, Came At Her With Umbrella In Astoria",CBS New York,,,http://newyork.cbslocal.com/2017/03/03/astoria-hate-attack/,,
3/3/17 14:34,State's hate crime bill not a good idea,Sunnyside Daily Sun News,Sunnyside,Washington,http://www.dailysunnews.com/news/2017/feb/24/states-hate-crime-bill-not-good-idea/,,
3/3/17 15:48,Hate Crime killing of Indian in Olathe shooting condemned,The Indian Panorama,,,https://www.theindianpanorama.news/hate-crime-killing-indian-olathe-shooting-condemned/,,
3/4/17 1:07,"Another View: Like Trump, many of us are inconsistent on hate crimes",Press Herald,Portland,ME,http://www.pressherald.com/2017/03/04/another-view-like-trump-many-of-us-are-inconsistent-on-hate-crimes/,,
3/4/17 1:26,"Recap: Lucky Man brings us hate crimes, religion & games of chance",Monsters and Critics.com,,,http://www.monstersandcritics.com/smallscreen/recap-lucy-man-brings-us-hate-crimes-religion-games-of-chance/,,
3/4/17 3:49,Letter: Don't blame DC for racial hate attacks,Elko Daily Free Press,Elko,NV,http://elkodaily.com/news/opinion/mailbag/letter-don-t-blame-dc-for-racial-hate-attacks/article_5b7e9a8b-169a-5c41-aeaa-644a5918b001.html,,
3/4/17 5:52,"Capitol Watch: Hate crime response, nuclear bailout scrutiny",Myrtle Beach Sun News,Myrtle Beach,SC,http://www.myrtlebeachonline.com/news/business/national-business/article136426548.html,,
3/4/17 10:30,"When a single word hurts: Georgia doesn't have a hate crime statute, but that doesn't stop hate crimes from happening",Online Athens,Athens,GA,http://onlineathens.com/local-news/2017-03-04/when-single-word-hurts-georgia-doesn-t-have-hate-crime-statute-doesn-t-stop,,
3/4/17 11:52,Is America Racist? Sikh Man Shot At Home By White Man After 'Go Back To Your Own Country' Comment,International Business Times,New York,NY,http://www.ibtimes.com/america-racist-sikh-man-shot-home-white-man-after-go-back-your-own-country-comment-2502431,,
3/4/17 13:45,Go back to your own country!': Washington Sikh man shot during racist attack,Raw Story,Cambridge,MA,http://www.rawstory.com/2017/03/go-back-to-your-own-country-washington-sikh-man-shot-during-racist-attack/,,
3/4/17 13:56,Yolo supervisors respond to 'climate of fear' with resolution,Daily Democrat,Woodland,CA,http://www.dailydemocrat.com/article/NI/20170304/NEWS/170309930,,
3/4/17 14:10,Sikh Man Shot After Being Told 'Go Back to Your Own Country',Newser,,,http://www.newser.com/story/239291/sikh-man-shot-after-being-told-go-back-to-your-own-country.html,,
3/4/17 14:41,"White attacker shoots Sikh man in Washington State after yelling, 'Go back to your own country'",Fusion,Doral,Florida,http://fusion.net/story/390191/white-attacker-shoots-sikh-man-in-washington-state/,,
3/4/17 15:15,Police investigate possible hate crime after man shot,12news.com,,,http://www.12news.com/news/crime/police-investigate-possible-hate-crime-after-man-shot/419921672,,
3/4/17 15:15,Go back to your own country': Sikh man shot in his driveway in suspected hate crime,Washington Post,Washington,DC,http://www.washingtonpost.com/news/post-nation/wp/2017/03/04/go-back-to-your-own-country-sikh-man-shot-in-his-driveway-in-suspected-hate-crime/,,
3/4/17 15:51,Go back to your own country': Sikh man shot in Washington in suspected hate crime,Chicago Tribune,Chicago,IL,http://www.chicagotribune.com/news/nationworld/ct-sikh-man-shot-suspected-hate-crime-20170304-story.html,,
3/4/17 16:51,FBI helping investigate Sikh man's shooting near Seattle,News965,Orlando,Florida,http://www.news965.com/ap/ap/us/police-search-for-man-who-shot-sikh-in-seattle-sub/ntrzt/,,
3/4/17 17:07,Go back to your own country': Sikh man shot in his driveway in suspected hate crime in Washington state,Alaska Dispatch News,Anchorage,Alaska,https://www.adn.com/nation-world/2017/03/04/go-back-to-your-own-country-sikh-man-shot-in-his-driveway-in-suspected-hate-crime-in-washington-state/,,
3/4/17 18:37,"Go back to your own country,' shooter tells man before firing",FOX13 Memphis,Memphis,TN,http://www.fox13memphis.com/news/trending-now/go-back-to-your-own-country-shooter-tells-man-before-firing/499696228,,
3/4/17 19:22,"Seattle: Gunman shouts ""go back to your own country"" before shooting Sikh man",Yahoo News,Altadena,California,https://in.news.yahoo.com/seattle-gunman-shouts-back-own-country-shooting-sikh-031848025.html,,
3/4/17 20:44,Police search for man who shot Sikh in Seattle suburb,Normangee Star,Normangee,TX,http://normangeestar.net/2017/03/05/police-search-for-man-who-shot-sikh-in-seattle-suburb/,,
3/4/17 21:15,FBI Investigates After Sikh Man Shot Near Seattle,NBC New York,New York,NY,http://www.nbcnewyork.com/news/national-international/Sikh-Man-Shot-in-Seattle-Area-415413473.html?akmobile=o,,
